respondent,period,demand,lag_1h,lag_24h,lag_168h,hour_of_day,day_of_week,is_weekend
CISO,2026-06-30 13:00:00,23225.0,22541.0,22654.0,23896.0,13.0,2.0,0
CISO,2026-06-30 14:00:00,24746.0,23225.0,24082.0,25392.0,14.0,2.0,0
CISO,2026-06-30 15:00:00,27826.0,24746.0,27166.0,29339.0,15.0,2.0,0
CISO,2026-06-30 16:00:00,29201.0,27826.0,29105.0,31539.0,16.0,2.0,0
CISO,2026-06-30 17:00:00,29805.0,29201.0,29718.0,31382.0,17.0,2.0,0
CISO,2026-06-30 18:00:00,29654.0,29805.0,29309.0,31224.0,18.0,2.0,0
CISO,2026-06-30 19:00:00,29754.0,29654.0,29292.0,29745.0,19.0,2.0,0
CISO,2026-06-30 20:00:00,29013.0,29754.0,28803.0,29062.0,20.0,2.0,0
CISO,2026-06-30 21:00:00,28923.0,29013.0,28659.0,29834.0,21.0,2.0,0
CISO,2026-06-30 22:00:00,28760.0,28923.0,27580.0,30529.0,22.0,2.0,0
CISO,2026-06-30 23:00:00,29762.0,28760.0,27578.0,30989.0,23.0,2.0,0
CISO,2026-07-01 00:00:00,29442.0,29762.0,28451.0,31690.0,0.0,3.0,0
CISO,2026-07-01 01:00:00,29910.0,29442.0,30076.0,32037.0,1.0,3.0,0
CISO,2026-07-01 02:00:00,30044.0,29910.0,30118.0,32829.0,2.0,3.0,0
CISO,2026-07-01 03:00:00,30256.0,30044.0,30201.0,33162.0,3.0,3.0,0
CISO,2026-07-01 04:00:00,30154.0,30256.0,30194.0,32792.0,4.0,3.0,0
CISO,2026-07-01 05:00:00,30058.0,30154.0,29915.0,32350.0,5.0,3.0,0
CISO,2026-07-01 06:00:00,28595.0,30058.0,28165.0,30447.0,6.0,3.0,0
CISO,2026-07-01 07:00:00,26365.0,28595.0,26292.0,28378.0,7.0,3.0,0
CISO,2026-07-01 08:00:00,25455.0,26365.0,25324.0,27099.0,8.0,3.0,0
CISO,2026-07-01 09:00:00,24225.0,25455.0,23852.0,25441.0,9.0,3.0,0
CISO,2026-07-01 10:00:00,23353.0,24225.0,22852.0,24419.0,10.0,3.0,0
CISO,2026-07-01 11:00:00,22778.0,23353.0,22485.0,23648.0,11.0,3.0,0
CISO,2026-07-01 12:00:00,22771.0,22778.0,22541.0,23484.0,12.0,3.0,0
CISO,2026-07-01 13:00:00,23405.0,22771.0,23225.0,24354.0,13.0,3.0,0
CISO,2026-07-01 14:00:00,24588.0,23405.0,24746.0,25156.0,14.0,3.0,0
CISO,2026-07-01 15:00:00,27014.0,24588.0,27826.0,26686.0,15.0,3.0,0
CISO,2026-07-01 16:00:00,28542.0,27014.0,29201.0,28055.0,16.0,3.0,0
CISO,2026-07-01 17:00:00,28752.0,28542.0,29805.0,28437.0,17.0,3.0,0
CISO,2026-07-01 18:00:00,28699.0,28752.0,29654.0,29205.0,18.0,3.0,0
CISO,2026-07-01 19:00:00,28981.0,28699.0,29754.0,28798.0,19.0,3.0,0
CISO,2026-07-01 20:00:00,28630.0,28981.0,29013.0,29556.0,20.0,3.0,0
CISO,2026-07-01 21:00:00,28319.0,28630.0,28923.0,29000.0,21.0,3.0,0
CISO,2026-07-01 22:00:00,28132.0,28319.0,28760.0,29779.0,22.0,3.0,0
CISO,2026-07-01 23:00:00,28508.0,28132.0,29762.0,31544.0,23.0,3.0,0
CISO,2026-07-02 00:00:00,28432.0,28508.0,29442.0,32628.0,0.0,4.0,0
CISO,2026-07-02 01:00:00,29244.0,28432.0,29910.0,33966.0,1.0,4.0,0
CISO,2026-07-02 02:00:00,29970.0,29244.0,30044.0,33779.0,2.0,4.0,0
CISO,2026-07-02 03:00:00,30083.0,29970.0,30256.0,33013.0,3.0,4.0,0
CISO,2026-07-02 04:00:00,30390.0,30083.0,30154.0,32288.0,4.0,4.0,0
CISO,2026-07-02 05:00:00,30105.0,30390.0,30058.0,31974.0,5.0,4.0,0
CISO,2026-07-02 06:00:00,28522.0,30105.0,28595.0,30094.0,6.0,4.0,0
CISO,2026-07-02 07:00:00,26484.0,28522.0,26365.0,28145.0,7.0,4.0,0
CISO,2026-07-02 08:00:00,25498.0,26484.0,25455.0,26606.0,8.0,4.0,0
CISO,2026-07-02 09:00:00,24269.0,25498.0,24225.0,25162.0,9.0,4.0,0
CISO,2026-07-02 10:00:00,23130.0,24269.0,23353.0,24070.0,10.0,4.0,0
CISO,2026-07-02 11:00:00,22601.0,23130.0,22778.0,23483.0,11.0,4.0,0
CISO,2026-07-02 12:00:00,22731.0,22601.0,22771.0,23615.0,12.0,4.0,0
CISO,2026-07-02 13:00:00,23572.0,22731.0,23405.0,24352.0,13.0,4.0,0
CISO,2026-07-02 14:00:00,24762.0,23572.0,24588.0,24984.0,14.0,4.0,0
CISO,2026-07-02 15:00:00,28195.0,24762.0,27014.0,27934.0,15.0,4.0,0
CISO,2026-07-02 16:00:00,29146.0,28195.0,28542.0,30594.0,16.0,4.0,0
CISO,2026-07-02 17:00:00,29786.0,29146.0,28752.0,30900.0,17.0,4.0,0
CISO,2026-07-02 18:00:00,29413.0,29786.0,28699.0,30652.0,18.0,4.0,0
CISO,2026-07-02 19:00:00,29750.0,29413.0,28981.0,29914.0,19.0,4.0,0
CISO,2026-07-02 20:00:00,29084.0,29750.0,28630.0,30025.0,20.0,4.0,0
CISO,2026-07-02 21:00:00,28379.0,29084.0,28319.0,30049.0,21.0,4.0,0
CISO,2026-07-02 22:00:00,27766.0,28379.0,28132.0,29700.0,22.0,4.0,0
CISO,2026-07-02 23:00:00,28641.0,27766.0,28508.0,30623.0,23.0,4.0,0
CISO,2026-07-03 00:00:00,28832.0,28641.0,28432.0,31783.0,0.0,5.0,0
CISO,2026-07-03 01:00:00,30241.0,28832.0,29244.0,32169.0,1.0,5.0,0
CISO,2026-07-03 02:00:00,30756.0,30241.0,29970.0,32311.0,2.0,5.0,0
CISO,2026-07-03 03:00:00,31215.0,30756.0,30083.0,32084.0,3.0,5.0,0
CISO,2026-07-03 04:00:00,31278.0,31215.0,30390.0,31715.0,4.0,5.0,0
CISO,2026-07-03 05:00:00,30755.0,31278.0,30105.0,31125.0,5.0,5.0,0
CISO,2026-07-03 06:00:00,28906.0,30755.0,28522.0,29238.0,6.0,5.0,0
CISO,2026-07-03 07:00:00,26855.0,28906.0,26484.0,27308.0,7.0,5.0,0
CISO,2026-07-03 08:00:00,25719.0,26855.0,25498.0,26106.0,8.0,5.0,0
CISO,2026-07-03 09:00:00,24262.0,25719.0,24269.0,24728.0,9.0,5.0,0
CISO,2026-07-03 10:00:00,23169.0,24262.0,23130.0,23697.0,10.0,5.0,0
CISO,2026-07-03 11:00:00,22478.0,23169.0,22601.0,23133.0,11.0,5.0,0
CISO,2026-07-03 12:00:00,22194.0,22478.0,22731.0,23113.0,12.0,5.0,0
CISO,2026-07-03 13:00:00,22523.0,22194.0,23572.0,23766.0,13.0,5.0,0
CISO,2026-07-03 14:00:00,22831.0,22523.0,24762.0,24691.0,14.0,5.0,0
CISO,2026-07-03 15:00:00,26161.0,22831.0,28195.0,26554.0,15.0,5.0,0
CISO,2026-07-03 16:00:00,28684.0,26161.0,29146.0,28946.0,16.0,5.0,0
CISO,2026-07-03 17:00:00,28801.0,28684.0,29786.0,29895.0,17.0,5.0,0
CISO,2026-07-03 18:00:00,28362.0,28801.0,29413.0,29646.0,18.0,5.0,0
CISO,2026-07-03 19:00:00,27385.0,28362.0,29750.0,29601.0,19.0,5.0,0
CISO,2026-07-03 20:00:00,27172.0,27385.0,29084.0,30354.0,20.0,5.0,0
CISO,2026-07-03 21:00:00,26582.0,27172.0,28379.0,29853.0,21.0,5.0,0
CISO,2026-07-03 22:00:00,26864.0,26582.0,27766.0,29281.0,22.0,5.0,0
